STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,building,Type of building,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2022,,730,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2023,,780,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2024,,710,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EE_CAP,Tallinn,2025,,720,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2016,,620,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2017,,650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2018,,690,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2019,,790,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2020,,790,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2021,,860,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2022,,910,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2023,,960,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2024,,1050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,EL_CAP,Athina,2025,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2016,,800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2017,,890,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2018,,960,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2019,,1000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2020,,1000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2021,,810,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2022,,970,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2023,,1050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2024,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ES_CAP,Madrid,2025,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2016,,1050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2017,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2018,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2019,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2020,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2021,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2022,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2023,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2024,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FI_CAP,Helsinki,2025,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2016,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2017,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2018,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2019,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2020,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2021,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2022,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2023,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2024,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,FR_CAP,Paris,2025,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2016,,570,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2017,,630,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2018,,620,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2019,,710,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2020,,730,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2021,,680,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2022,,770,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2023,,890,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2024,,900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HR_CAP,Zagreb,2025,,1050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2016,,590,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2017,,660,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2018,,620,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2019,,800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2020,,760,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2021,,610,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2022,,660,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2023,,890,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2024,,790,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,HU_CAP,Budapest,2025,,910,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2016,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2017,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2018,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2019,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2020,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2021,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2022,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2023,,2050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2024,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IE_CAP,Dublin,2025,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2016,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2017,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2018,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2019,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2020,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2021,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2022,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2023,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2024,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IS_CAP,Reykjavik,2025,,1900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2016,,950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2017,,930,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2018,,910,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2019,,950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2020,,960,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2021,,890,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2022,,920,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2023,,910,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2024,,1050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_CAP,Roma,2025,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2016,,550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2017,,590,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2018,,580,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2019,,570,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2020,,580,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2021,,580,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2022,,640,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2023,,670,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2024,,750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,IT_DEL,Varese,2025,,770,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2016,,600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2017,,570,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2018,,600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2019,,600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2020,,610,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2021,,620,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2022,,830,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2023,,790,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2024,,810,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LT_CAP,Vilnius,2025,,830,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2016,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2017,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2018,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2019,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2020,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2021,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2022,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2023,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2024,,1950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LU_CAP,Luxembourg,2025,,1900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2016,,600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2017,,590,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2018,,610,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2019,,640,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2020,,610,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2021,,600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2022,,690,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2023,,740,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2024,,780,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,LV_CAP,Riga,2025,,870,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ME_CAP,Podgorica,2016,,390,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ME_CAP,Podgorica,2017,,370,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ME_CAP,Podgorica,2018,,370,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ME_CAP,Podgorica,2019,,360,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ME_CAP,Podgorica,2020,,360,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ME_CAP,Podgorica,2021,,320,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT1,1-bedroom flats,EUR,Euro,ME_CAP,Podgorica,2022,,370,,,,,
